2	11	12
emoji	negative	positive
⚠	0.909324650740164	1.25340102174015
🚫	0.840165506097386	1.19257240886124
⬆	0.725391950827542	1.22568827106891
➡	0.571792948333552	1.46169056479527
⬇	0.617991170316283	1.42831356983525
⤵	0.567466427126935	1.37681763747815
✝	0.688149688140073	2.05180180169924
▶	0.521312672645191	1.34825834317277
⭕	0.438392385063459	1.20861977798273
✅	0.567076912628215	1.36564372392875
✔	0.570142384826656	1.46773918441859
❌	0.788747401541068	1.16147591535756
‼	0.621506454818754	0.974062124983866
⁉	0.708914924174409	0.912907310800864
❓	0.600018316612353	1.00263841103584
❗	0.786568235346946	1.10851704482035
©	0.560340544850962	1.12596754810817
®	0.600839259530591	1.18204241146736
™	0.569255228860971	1.17567480422714
*️⃣	0.533032658313574	1.32044304675708
🆚	0.355905152954856	0.760145918661081
🔴	0.473742795819555	1.06223714747421
🔵	0.415302750793166	1.01540316672497
⚫	0.400754846197598	0.815104847259728
⚪	0.390017739272659	0.947283308961207
🏁	0.351810970359111	0.985100651128519
🏳️‍🌈	0.510268878596825	1.48163615569193
